name,corp,detail_url,fee,before_month,benefits
ONE 체크카드,케이뱅크,https://www.card-gorilla.com/card/detail/2749,해외겸용 없음,전월실적없음,"[{'대중교통 혜택 추가 3천원 캐시백', '대중교통', '대중교통 혜택 추가 3천원 캐시백\n- ONE 체크카드로 대중교통 5만원 이상 이용 시, 매월 3천원을 추가로 드리는 혜택입니다.(전월실적 30만원 이상)\n- ONE 체크카드로 대중교통을 이용한 고객을 대상으로, 전월실적 30만원 이상 (대중교통 이용금액 미포함) & 전월 대중교통 이용금액 5만원 이상일 경우 제공됩니다.\n- 전월 대중교통 이용금액은, 전월 2일부터 당월 1일가지 후불교통카드 기능이 있는 ONE 체크카드로 버스, 지하철 등 대중교통을 이용한 금액을 기준으로 합니다.\n- 전월실적 30만원 산정 시, 대학등록금, 철도승차권, 아파트관리비, 상품권 및 기프트카드 결제금액, 각종 수수료, 이자, 제세공과금, 사회보험료, 해외 및 교통카드 이용금액, 임대료는 제외됩니다.\n- ONE 체크카드 이용 중, ONE 체크카드(K-패스)로 교체발급시 전월실적은 합산하여 산정되며, 3천원 캐시백 혜택 지급은 ONE 체크카드(K-패스)에 연결된 계좌로 변경될 수 있습니다.\n- 해당 캐시백 혜택은 후불교통요금 출금일인 매월 15일에 지급됩니다.\n- 해당 혜택은 케이뱅크 사정에 따라서 사전 예고없이 이벤트 내용이 변경되거나 종료될 수 있습니다.\n'}, {'[모두 다 캐시백] 오프라인 0.6%, 온라인 1.1% 캐시백', '캐시백', '* 모두 다 캐시백 / 여기서 더 캐시백 / 369 캐시백 중 1개 선택 가능 *\n [모두 다 캐시백] 오프라인 0.6% 온라인 1.1% 캐시백\n- 프로모션 기간 : 2026.1.1~2026.4.30\n- 오프라인 0.6% 캐시백 : 국내 모든 오프라인 가맹점에서 결제 즉시 캐시백\n- 온라인 1.1% 캐시백 : 국내 모든 온라인 가맹점에서 결제 즉시 캐시백\n- 전월실적 및 캐시백 한도: 없음\n캐시백 제공 시점\n- 캐시백은 즉시 받을 수 있어요.\n- 일부 업종(주유 업종 등)의 경우 캐시백 지급까지 수일이 소요될 수 있어요.\n- 캐시백 지급 일정은 케이뱅크 사정으로 언제든지 조정될 수 있어요.\n캐시백 제외대상 및 유의사항\n- 캐시백률은 각 결제 건당 적용되며 캐시백 금액 원 단위 미만은 절사돼요.\n- 캐시백을 받은 결제 건이 취소되면 제공된 캐시백은 고객님의 결제계좌에서 빠져나가요.\n- 국세, 지방세, 관세, 범칙금/벌과금/과태료, 4대 보험(국민연금, 건강보험, 고용보험, 산재보험) 및 각종 수수료, 이자, 장애인고용부담금, 상하수도/전기/도시가스요금/여권발급비용, 국가/공공기관/공공단체에서 개설한 가맹점 이용금액, 아파트관리비, 초/중/고교 납입금, 대학등록금, 상품권/기프트카드/선불카드/포인트 구입 및 충전금액, 현금인출금액, 연체료, 대중교통 이용금액은 캐시백 대상에서 제외돼요.\n- 캐시백은 BC카드에 등록된 가맹점 및 업종코드를 기준으로만 받을 수 있어요. 결제한 가맹점 정보가 실제와 다르거나 가맹점명으로 구분되지 않는 경우 캐시백 대상에서 제외될 수 있어요.\n'}, {'* 모두 다 캐시백 / 여기서 더 캐시백 / 369캐시백 중 1개 선택 가능 *\n[여기서 더 캐시백] 자주 쓰는 브랜드에서 최대 5% 캐시백\n- 프로모션 기간 : 2026.1.1~2026.4.30\n- 6개 영역(커피, 편의점, OTT, 배달, 영화, 통신) 캐시백 대상 가맹점에서 1만원 이상 결제 시, 영역별 1일 700원 한도 내에서 결제금액의 5% 캐시백이 제공돼요.\n- 알뜰폰 통신사는 캐시백 대상에서 제외돼요.\n- 본 프로모션은 월 2만 5천원 캐시백 한도 내에서 제공돼요.\n- 전월실적 : 없음\n캐시백 제공 시점\n- 캐시백은 즉시 받을 수 있어요.\n- 일부 업종(주유 업종 등)의 경우 캐시백 지급까지 수일이 소요될 수 있어요.\n- 캐시백 지급 일정은 케이뱅크 사정으로 언제든지 조정될 수 있어요.\n캐시백 제외대상 및 유의사항\n- 캐시백률은 각 결제 건당 적용되며 캐시백 금액 원 단위 미만은 절사돼요.\n- 캐시백을 받은 결제 건이 취소되면 제공된 캐시백은 고객님의 결제계좌에서 빠져나가요.\n- 국세, 지방세, 관세, 범칙금/벌과금/과태료, 4대 보험(국민연금, 건강보험, 고용보험, 산재보험) 및 각종 수수료, 이자, 장애인고용부담금, 상하수도/전기/도시가스요금/여권발급비용, 국가/공공기관/공공단체에서 개설한 가맹점 이용금액, 아파트관리비, 초/중/고교 납입금, 대학등록금, 상품권/기프트카드/선불카드/포인트 구입 및 충전금액, 현금인출금액, 연체료, 대중교통 이용금액은 캐시백 대상에서 제외돼요.\n- 편의점 택배 결제금액 및 삼성페이 후불교통(티머니)로 이용한 편의점 결제금액은 캐시백 대상에서 제외돼요.\n- 구글 플레이/애플 앱스토어 등 앱 마켓을 통한 인앱결제, 통신요금 포함(합산) 결제인 경우 캐시백이 제공되지 않아요.\n- 영화 영역 캐시백은 영화관 직영 홈페이지 및 앱, 현장 결제 시 1일 700원 한도 내에서 제공되며 상품권 구매 및 매점 이용 건은 제외돼요.\n- 백화점/할인점/아울렛/쇼핑몰/공항/호텔/리조트/철도역사/푸드코트에 입점한 임대매장에서 사용한 금액은 캐시백 대상에서 제외돼요.\n- 간편결제(네이버페이, 카카오페이 등)를 통해 결제 시 캐시백이 제공되지 않을 수 있어요.\n- 캐시백은 BC카드에 등록된 가맹점 및 업종코드를 기준으로만 받을 수 있어요. 결제한 가맹점 정보가 실제와 다르거나 가맹점명으로 구분되지 않는 경우 캐시백 대상에서 제외될 수 있어요.\n- 일 또는 월 한도 초과로 캐시백이 지급되지 않은 결제 건에 대해서는 이전 결제 건 취소로 캐시백이 환수되어 캐시백 한도가 복원되더라도 추가로 캐시백이 지급되지 않아요.\n', '캐시백', '[여기서 더 캐시백] 자주 쓰는 브랜드에서 최대 5% 캐시백'}, {'* 모두 다 캐시백 / 여기서 더 캐시백 / 369캐시백 중 1개 선택 가능 *\n[369 캐시백] 3번 결제할 때마다 1,000원 캐시백\n- 프로모션 기간 : 2026.1.1~2026.4.30\n- 전월실적 및 캐시백 한도 : 없음\n스탬프 서비스\n- 국내 오프라인 가맹점(일부 업종* 제외) 1만원 이상 결제건마다 스탬프가 1개 지급돼요.\n  * 의료 및 의약품 관련 업종의 경우 스탬프 지급 대상에서 제외.\n- 동일자 동일 가맹점 1만원 이상 결제건의 경우 최초 결제 건에 한해 스탬프가 지급돼요.\n- 일부 업종(주유업종 등)의 경우 스탬프 지급까지 수일이 소요될 수 있어요.\n- 스탬프 서비스는 월 단위 서비스로 매월 1일 초기화돼요.\n- 전월 스탬프 결제 건 취소로 스탬프 개수가 3의 배수에 도달하지 않게 되면 전월에 지급된 캐시백이 환수돼요.\n- 스탬프 3개 생성 시마다 즉시 1,000원 캐시백 받을 수 있어요.\n- 3, 6, 9, 12, 15 등 모은 스탬프 개수가 3의 배수에 도달한 경우 캐시백을 드려요.\n- 캐시백 지급 일정은 케이뱅크 사정으로 언제든지 조정될 수 있어요.\n- 해외 결제건의 경우 스탬프 및 캐시백 제공없음\n캐시백 제외대상 및 유의사항\n- 스탬프 지급 건을 결제 취소하여 총 스탬프의 개수가 3의 배수에 도달하지 못 할 경우, 3의 배수에 지급된 캐시백이 고객님의 계좌에서 빠져나가요.\n- 국세, 지방세, 관세, 범칙금/벌과금/과태료, 4대 보험(국민연금, 건강보험, 고용보험, 산재보험) 및 각종 수수료, 이자, 장애인고용부담금, 상하수도/전기/도시가스요금, 여권발급비용, 국가/공공기관/공공단체에서 개설한 가맹점 이용금액, 아파트관리비, 초/중/고교 납입금, 대학등록금, 상품권/기프트카드/선불카드/포인트 구입 및 충전금액, 현금인출금액, 연체료, 대중교통 이용금액은 캐시백 대상에서 제외돼요.\n- 이상결제라고 판단되는 경우 지급된 캐시백이 환수되거나 카드 사용이 제한될 수 있어요.\n- 동일자 동일 가맹점 7천원 이상 다건 결제 시 최초 결제 건에 한해 스탬프를 지급함에 따라 스탬프가 지급된 최초 결제 건 취소 시 동일자 동일 가맹점 최초 결제 건 이후 결제 건에 대해서 스탬프가 추가로 지급되지 않아요.\n  * 동일 가맹점 판단여부는 BC카드사에 등록된 가맹점 번호 기준\n', '캐시백', '[369 캐시백] 3번 결제할 때마다 1,000원 캐시백'}, {'* 전월 50만원 이상 이용실적을 충족한 경우 다음달 제공되는 캐시백 서비스*\n[VIP 캐시백] 전월실적 채우면 건 별 최대 2% 추가 캐시백\n- 프로모션 기간 : 2026.1.1~2026.4.30\n- 전월실적 50만원 이상 충족하는 경우 당월 제공하는 캐시백 서비스로 전월실적 구간별 제공 서비스는 아래와 같아요.\n100만원 이상 충족 시\n\n캐시백 대상 가맹점\n- 국내 오프라인 가맹점 및 쿠팡 온라인\n* 캐시백 제외 대상 : 의료 및 의약품, 통신업종 유관 결제 건 및 쿠팡 멤버십, 쿠팡이츠 결제 건\n캐시백 한도 \n- 30/50/100만원 이상 단건 결제 건 별 최대 4만원 이내\n* 전월실적 및 당월 단건 결제금액에 따라 추가 캐시백률은 달라져요\n캐시백 우선순위 \n- 단건 결제금액 별 캐시백 제공 횟수(3회)를 초과한 경우 남은 캐시백 제공 가능 횟수 중 적용할 수 있는 캐시백률이 가장 높은 횟수부터 차감됩니다.\n예시1) 전월실적 50만원 이상 충족한 고객이 당월 캐시백 대상 가맹점에서 단건 100만원 이상 3회 초과 결제 시 단건 50만원 이상 결제 시 제공되는 캐시백률이 적용되며, 50만원 이상 결제 시 제공되는 캐시백 횟수 3회가 모두 소진된 상태일 경우, 30만원 이상 결제 시 제공되는 캐시백률이 적용됩니다.\n예시2) 전월실적 50만원 이상 충족한 고객이 당월 캐시백 대상 가맹점에서 단건 50만원 이상 100만원 미만 3회 초과 결제 시 단건 30만원 이상 결제 시 제공되는 캐시백률이 적용됩니다. 단 30만원 이상 결제 시 제공되는 캐시백 횟수 3회가 모두 소진된 상태일 경우 캐시백은 제공되지 않습니다.\n- 캐시백을 제공받은 결제 건이 취소 또는 부분취소 되는 경우 제공된 캐시백은 전액 또는 부분 환수되어 고객님의 계좌에서 빠져나가요. - 캐시백이 제공되지 않았던 결제 건의 경우(캐시백 적용가능 횟수 초과 결제 건) 캐시백을 받은 결제 건이 취소되더라도 캐시백이 지급되지 않아요.\n전월실적 산정 기준\n- 국내 가맹점 결제 건만 전월실적에 포함돼요.\n- 해외 결제 건 및 아래 가맹점 결제건의 경우 전월실적에 포함되지 않아요.\n- 국세, 지방세, 관세, 범칙금/벌과금/과태료, 4대 보험(국민연금, 건강보험, 고용보험, 산재보험) 및 각종 수수료, 이자, 장애인고용부담금, 상하수도/전기/도시가스요금, 여권발급비용, 국가/공공기관/공공단체에서 개설한 가맹점 이용금액, 아파트관리비, 초/중/고교 납입금, 대학등록금, 상품권/기프트카드/선불카드/포인트 구입 및 충전금액, 현금인출금액, 연체료, 대중교통 이용금액\n- 전월에 실적으로 인정된 매출이 다음 달에 취소 매입된 경우 당월 실적에서 차감돼요.\n캐시백 제외대상 및 유의사항 \n- 캐시백률은 각 결제 건당 적용되며, 캐시백 금액 원 단위 미만은 절사돼요.\n- 캐시백을 받은 결제 건이 취소되면 제공된 캐시백은 고객님의 결제계좌에서 빠져나가요.\n- 국내 오프라인 가맹점 및 쿠팡 결제 건에 한 해 캐시백이 제공돼요.\n- 국내 오프라인 가맹점 중 병원, 약국 등 의료 및 의약품 유관 가맹점 및 SKT/KT/LGU+/알뜰폰 등 통신 유관 가맹점은 캐시백 대상에서 제외돼요.\n- 쿠팡 멤버십, 쿠팡이츠 결제 건은 캐시백 대상에서 제외돼요.\n- 국세, 지방세, 관세, 범칙금/벌과금/과태료, 4대 보험(국민연금, 건강보험, 고용보험, 산재보험) 및 각종 수수료, 이자, 장애인고용부담금, 상하수도/전기/도시가스요금, 여권발급비용, 국가/공공기관/공공단체에서 개설한 가맹점 이용금액, 아파트관리비, 초/중/고교 납입금, 대학등록금, 상품권/기프트카드/선불카드/포인트 구입 및 충전금액, 현금인출금액, 연체료, 대중교통 이용금액은 캐시백 대상에서 제외돼요.\n- 캐시백은 BC카드에 등록된 가맹점 및 업종코드를 기준으로만 받을 수 있어요. 결제한 가맹점 정보가 실제와 다르거나 가맹점명으로 구분되지 않는 경우 캐시백 대상에서 제외될 수 있어요.\n', '[VIP 캐시백] 전월실적 채우면 건 별 최대 2% 추가 캐시백', '캐시백'}, {'기본 혜택 \n- 국내 모든 ATM 수수료 무료(입/출금, 이체 포함 월 30회까지)\n- 카드 신청 즉시 Pay 서비스 등록\n- 교통카드 기능\n', '기타', '기본 혜택'}]"
노리2 체크카드(KB Pay),KB국민카드,https://www.card-gorilla.com/card/detail/2422,국내전용 없음 해외겸용 없음,전월실적20만원 이상,"[{'[일상] 구글플레이스토어, 앱스토어 10% 할인', ""[일상] 구글플레이스토어, 앱스토어 10% 할인\n- 전월 이용실적 20만원 이상 시 제공\n- 건당 이용조건 없음\n- 월 할인한도 : 5천원 (월 5만원 이용금액까지 할인)\n- 가맹점명이 '구글플레이스토어', '앱스토어'로 등록된 KB국민카드 가맹점에 한하여 제공\n- 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.\n"", '게임'}, {'[일상] 인터파크 티켓 10% 할인', '공연/전시', '[일상] 인터파크 티켓 10% 할인\n- 전월 이용실적 20만원 이상 시 제공\n- 건당 이용조건 없음\n- 월 할인한도 : 7천원 (월 7만원 이용금액까지 할인)\n- 공연 티켓 예매 시에만 제공\n- 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.\n'}, {'[일상] 올리브영, 미용실 업종 5% 할인\n- 전월 이용실적 20만원 이상 시 제공\n- 건당 이용조건 없음\n- 월 할인한도 : 2천원 (월 4만원 이용금액까지 할인)\n- KB국민카드 업종 분류 기준에 따라 지정 업종에 한하여 적용\n- 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.\n', '드럭스토어', '[일상] 올리브영, 미용실 업종 5% 할인'}, {'[일상] GS25, CU 5% 할인\n- 전월 이용실적 20만원 이상 시 제공\n- 건당 이용조건 없음\n- 월 할인한도 : 2천원 (월 4만원 이용금액까지 할인)\n- 할인제외: 상품권/선불카드(선불전자지급수단 포함) 구입 및 충전 금액\n- 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.\n', '편의점', '[일상] GS25, CU 5% 할인'}, {'[일상]넷플릭스, 유튜브프리미엄 1,000원 할인', '[일상]넷플릭스, 유튜브프리미엄 1,000원 할인\n- 전월 이용실적 20만원 이상 시 제공\n- 건당 1만원 이상 이용 시 제공\n- 월 할인횟수: 2회 (월 할인한도 2천원 이내 제공)\n- 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.\n', '디지털구독'}, {'[일상] 배달의 민족, 요기요 1,000원 할인\n- 전월 이용실적 20만원 이상 시 제공\n- 건당 1만원 이상 이용 시 제공\n- 월 할인횟수: 1회 (월 할인한도 1천원 이내 제공)\n- 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.\n', '배달앱', '[일상] 배달의 민족, 요기요 1,000원 할인'}, {'통신', '[일상] SKT, KT, LG U+, Liiv M 2,500원 할인', '[일상] SKT, KT, LG U+, Liiv M 2,500원 할인\n- 전월 이용실적 20만원 이상 시 제공\n- 통신요금 5만원 이상 이용 시 제공\n- 이동통신요금 자동이체 납부금액 기준 제공\n- 월 할인횟수: 1회 (월 할인한도 2천5백원 이내 제공)\n- 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.\n'}, {'[일상] CGV 4,000원 할인', '영화', '[일상] CGV 4,000원 할인\n- 전월 이용실적 20만원 이상 시 제공\n- 건당 1만원 이상 이용 시 제공\n- 현장 결제, 공식 홈페이지 및 모바일(앱) 결제 시 제공\n- 할인 제외: 상품권 구매 및 매점 이용금액\n- 월 할인횟수: 2회 (월 할인한도 8천원 이내 제공)\n- 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.\n'}, {'[일상] 에버랜드, 롯데월드 15,000원 할인\n- 전월 이용실적 20만원 이상 시 제공\n- 건당 3만원 이상 이용 시 제공\n- 티켓 결제 시 제공\n- 할인 제외: 상품권 구매 및 매점 이용금액\n- 월 할인횟수: 1회 (월 할인한도 1만5천원 이내 제공)\n- 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.\n', '[일상] 에버랜드, 롯데월드 15,000원 할인', '테마파크'}, {'[KB Pay] 오프라인 가맹점 2% 추가 할인\n- 전월 이용실적 30만원 이상 시 제공\n- 건당 이용조건 없음\n- 월 할인한도: 3천원(월15만원 이용금액까지 할인)\n- 일상 혜택과 중복적용 가능\n- 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.\n', '[KB Pay] 오프라인 가맹점 2% 추가 할인', '간편결제'}, {'[KB Pay] 온라인 가맹점 2% 추가 할인', '[KB Pay] 온라인 가맹점 2% 추가 할인\n- 전월 이용실적 30만원 이상 시 제공\n- 건당 이용조건 없음\n- 월 할인한도: 2천원(월15만원 이용금액까지 할인)\n- 일상 혜택과 중복적용 가능\n- 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.\n', '간편결제'}]"
토스뱅크 체크카드,토스뱅크,https://www.card-gorilla.com/card/detail/2269,국내전용 없음 해외겸용 없음,전월실적없음,"[{'토스뱅크 체크카드 스위치 캐시백 시즌 5 : 온라인 캐시백 (기간 | 2025.09.01~2026.03.31)\n- 온라인 결제 7가지 영역에서 월 최대 14,000원 돌려받아요\n* 7가지 영역 : 간편결제, 배달, 온라인쇼핑, 웹툰&웹소설, 게임&앱결제, 구독&멤버십, 여행&숙박\n* 1만원 이상 결제 시 500원, 7가지 영역에서 월 2,000원씩 총 14,000원 캐시백\n\n캐시백 받는 곳 (영역별로 하루에 1회씩, 월 4회 받아요)\n- 자세한 사항은 하단 유의사항을 통해 확인해주세요\n', '캐시백', '토스뱅크 체크카드 스위치 캐시백 시즌 5 : 온라인 캐시백 (기간 | 2025.09.01~2026.03.31)'}, {'토스뱅크 체크카드 스위치 캐시백 시즌 5 : 어디서나 캐시백 (기간 | 2025.09.01~2026.03.31)', '토스뱅크 체크카드 스위치 캐시백 시즌 5 : 어디서나 캐시백 (기간 | 2025.09.01~2026.03.31)\n- 국내 온라인·오프라인 어디서나 결제금액의 0.3% 돌려받아요\n* 횟수 제한없이 결제할 때마다 캐시백 받아요\n- 자세한 사항은 하단 유의사항을 통해 확인해주세요\n', '캐시백'}, {'토스뱅크 체크카드 스위치 캐시백 시즌 5 : 기부 캐시백 (기간 | 2025.09.01~2026.03.31)', '캐시백', '토스뱅크 체크카드 스위치 캐시백 시즌 5 : 기부 캐시백 (기간 | 2025.09.01~2026.03.31)\n- 국내 온라인·오프라인 어디서나 결제금액의 0.3% 기부해요\n* 횟수 제한없이 결제할 때마다 동물자유연대에 기부해요\n- 자세한 사항은 하단 유의사항을 통해 확인해주세요\n'}, {'해외 결제 수수료 및 ATM 인출 수수료 면제', ""해외 결제 수수료 및 ATM 인출 수수료 면제\n- 토스뱅크 외화통장을 개설하고 토스뱅크 외화통장이 카드의 해외 결제계좌로 연결된 경우에만 국제브랜드수수료(1%) 및 해외서비스수수료 면제 혜택을 받을 수 있어요. (토스뱅크 외화통장 개설 고객에 한하여 별도 고지 전까지 면제)\n• 단, 해외 ATM을 통한 출금의 경우, \n매월 1일~말일 기준 누적 출금 횟수 5회 또는 누적 인출 금액 US$700까지만 수수료가 면제되고, 초과 시점부터는 다음과 같이 수수료가 발생해요.\n1. 출금 횟수 한도(5회)를 금액 한도(US$700) 보다 먼저 초과하거나 동시에 초과하는 경우\n• 누적 인출 금액 관계 없이, 출금 6회차 거래부터 인출 금액의 1% + US$3 부과\n2. 금액 한도(US$700)를 출금 횟수 한도(5회) 보다 먼저 초과하는 경우\n• 누적 인출 금액 US$700을 초과하는 시점의 거래: US$700 초과 차액의 1% + US$3 부과\n• 상기 이후 거래: 인출 금액의 1% + US$3 부과\n\n• 매월 1일~말일 누적 출금 횟수와 누적 인출 금액은 모두 한국 시각 기준으로 산정되며, 토스 앱의 아래 경로를 통해 실시간으로 확인할 수 있어요.\n토스뱅크 > 토스뱅크 통장> 우측 상단 '카드'> 우측 상단 '혜택'> 하단 'ATM 입출금'>'수수료' 탭\n• 상기 수수료 외 현지 ATM 사업자가 부과하는 수수료는 별도로 발생할 수 있어요.\n- 해외 결제 건은 별도 캐시백이 제공되지 않아요.\n"", '해외'}]"
신한카드 Deep Dream 체크(미니언즈),신한카드,https://www.card-gorilla.com/card/detail/646,해외겸용 없음,전월실적없음,"[{'[더해드림] 자주 가는 DREAM영역은 기본의 3배 (총 0.6%) 포인트 적립', '자주 가는 DREAM영역은 기본의 3배 (총 0.6%) 포인트 적립\n- DREAM영역에서 이용한 일시불+할부 이용금액에 대해 마이신한포인트 0.6% 적립됩니다.\n* 모두드림 0.2% + 추가 0.4% = 더해드림 0.6%\n\nDREAM 영역 안내\nDiscount STORE(할인점)\n- 전국 이마트, 홈플러스, 롯데마트, 농협 하나로마트·클럽\n- 이마트 트레이더스, 롯데 VIC마켓\n* 비쇼핑 결제건은 적립 제외\n* 온라인 매장, SSM(홈플러스 익스프레스/이마트 에브리데이/롯데슈퍼 등) 제외\n\nRetail Store(편의점,잡화)\n- CU, GS25, 세븐일레븐, 올리브영, 다이소\n* 온라인 매장, 백화점/할인점 등 입점 매장의 경우 적립 제외\n\nENJOY STORE\n- CGV, 롯데시네마\n- 커피(업종)\n* CGV, 롯데시네마 사이트/앱 직접 접속 이용 또는 현장 결제 시 대상\n* 당사에 커피 업종으로 등록된 가맹점에 대하여 적용 가능\n* 상품권 구입, 선불카드 충전은 적립 제외\n\nAbroad(해외)\n- 해외 일시불 이용금액\n\nMobile(이동통신요금)\n- SKT, KT, LG U+ 이동통신요금 자동이체\n* 순수 통신요금 결제금액 자동이체만 대상 (약정금액 대납, 지점을 통한 월납, 알뜰폰 적립 제외)\n\n더해드림 서비스 유의 사항\n- 모두드림 서비스는 전월 이용금액 조건/ 적립 한도 없이 적립되고, 더해드림과 챙겨드림 서비스는 전월 20만원 이상 이용 시 서비스 제공되며, 월 통합 적립한도 내 적립됩니다.\n- 무이자할부/슬림할부, 할인적용 거래에 대해서는 포인트가 적립되지 않습니다.\n- 기타 적립 세부 요건은 ‘통합 적립한도 안내’ 탭에서 확인 바랍니다.\n', '생활'}, {'[챙겨드림] DREAM영역 중 가장 많이 이용한 영역은 기본의 5배 (총 1.0%) 포인트 자동적립', 'DREAM영역 중 가장 많이 이용한 영역은 기본의 5배 (총 1.0%) 포인트 자동적립\n- DREAM영역 중 가장 많이 이용한 1개 영역 이용금액에 대해 마이신한포인트 1.0% 자동적립 됩니다.\n* 가장 많이 이용한 1개 영역 선정 기준은 당월(1일~말일) 이용금액 기준입니다.\n* 더해드림 0.6% + 추가 0.4% = 챙겨드림 1.0%\n- 챙겨드림 적립 포인트는 이용한 익월 15일에 적립되며, 홈페이지에서 확인 가능합니다.\n\nDREAM 영역 안내\nDiscount STORE(할인점)\n- 전국 이마트, 홈플러스, 롯데마트, 농협 하나로마트·클럽\n- 이마트 트레이더스, 롯데 VIC마켓\n* 비쇼핑 결제건은 적립 제외\n* 온라인 매장, SSM(홈플러스 익스프레스/이마트 에브리데이/롯데슈퍼 등) 제외\n\nRetail Store(편의점,잡화)\n- CU, GS25, 세븐일레븐, 올리브영, 다이소\n* 온라인 매장, 백화점/할인점 등 입점 매장의 경우 적립 제외\n\nENJOY STORE\n- CGV, 롯데시네마\n- 커피(업종)\n* CGV, 롯데시네마 사이트/앱 직접 접속 이용 또는 현장 결제 시 대상\n* 당사에 커피 업종으로 등록된 가맹점에 대하여 적용 가능\n* 상품권 구입, 선불카드 충전은 적립 제외\n\nAbroad(해외)\n- 해외 일시불 이용금액\n\nMobile(이동통신요금)\n- SKT, KT, LG U+ 이동통신요금 자동이체\n* 순수 통신요금 결제금액 자동이체만 대상 (약정금액 대납, 지점을 통한 월납, 알뜰폰 적립 제외)\n\n챙겨드림 서비스 유의 사항\n- 모두드림 서비스는 전월 이용금액 조건/ 적립 한도 없이 적립되고, 더해드림과 챙겨드림 서비스는 전월 20만원 이상 이용 시 서비스 제공되며, 월 통합 적립한도 내 적립됩니다.\n- 무이자할부/슬림할부, 할인적용 거래에 대해서는 포인트가 적립되지 않습니다.\n- 기타 적립 세부 요건은 ‘통합 적립한도 안내’ 탭에서 확인 바랍니다.\n', '생활'}, {'주말(토,일) 전 주유소 리터당 40원 적립\n- 전월(1일~말일) 20만원 이상 이용 시 제공 되며, 주말 주유소(업종)에서 당월 총 이용한 주유금액 20만원까지 리터당 40원 마이신한포인트 적립됩니다.\n- SK에너지가 통보한 휘발유 리터당 고시유가 기준으로 적립됩니다.\n* 모두드림 서비스와 중복 적립 불가합니다.\n* 경유와 등유는 휘발유가 기준으로 환산 적립됩니다.(LPG 충전거래 제외)\n- 신규 발급 회원의 경우 카드사용 등록월의 익월 말(등록월+1개월)까지 전월 이용조건 충족여부와 관계없이 주유 적립 서비스가 적용됩니다.\n', '주말(토,일) 전 주유소 리터당 40원 적립', '주유소'}, {'택시', '택시 3,6,9번째 1천원 할인\n- 당월(1일~말일) 택시 이용한 횟수 3,6,9번째 1천원 결제일 할인됩니다.\n- 전월(1일~말일) 20만원 이상 이용 시 제공됩니다.\n* 오프라인 현장 결제만 가능하며 온라인/자동 결제 등은 적용 제외됩니다.\n* 할인 적용된 거래건은 포인트 중복 적립 불가합니다.\n- 신규 발급 회원의 경우 카드사용 등록월의 익월 말(등록월+1개월)까지 전월 이용조건 충족여부와 관계없이 택시 할인 서비스가 적용됩니다.\n', '택시 3,6,9번째 1천원 할인'}, {'반겨드림 3천 포인트 적립\n- 신한카드 Deep Dream 체크를 발급 받으시고, 카드 사용 등록일 포함 90일까지 일시불+할부 80만원 이상 이용하시면, 90일이 속하는 달의 익월 15일에 마이신한포인트 3천포인트를 적립해 드립니다.\n* 신한카드 Deep Dream 체크 최초 발급 시에만 1회에 한해(가족카드 통합) 지급되며, 이후 갱신/제휴카드 발급 시에는 중복 제공되지 않습니다.\n', '[반겨드림] 반겨드림 3천 포인트 적립', '적립'}]"
네이버페이 머니 하나 체크카드,하나카드,https://www.card-gorilla.com/card/detail/2432,국내전용 없음 해외겸용 없음,전월실적25만원 이상,"[{'\n', '선택형', '플레이트 디자인 선택 가능'}]"
